id,owner_id,title,description,price,url,text,photo_url
12288333,-211813861,Кабельный ввод MG-20,"Предназначены для герметичного ввода-вывода кабелей и проводов в корпусах щитового электрооборудования
Материал корпуса: нейлон 6.6, самозатухающий, не содержит галогенов, устойчивый к UV-излучению
Материал уплотнителя: неопрен
Цвет: черный
Температура эксплуатации: от -40 °С до +100 °С
Тип резьбы: метрическая
Конструкция прижимной гайки имеет специальные стопорные засечки, предотвращающие саморазвинчивание
Степень защиты IP 68
Электрическая прочность: 60 кВ/мм
Удельное сопротивление: 1*1012 Ом см
Стойкие к синтетическим маслам и всем видам топлива
Маркировка размера ключа на крепежной гайке
Защитная мембрана предотвращает попадание пыли
Инструмент для монтажа отверстий: пресс 

 
 товарные позиции Размеры (мм) Вводная резьба Монтажное отверстие (мм) 
 D D1 D2 L1 S S1 
 MG-12 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-12 4.5-8 12 15.7 8 19 17 М12x1.5 12.5 
 MG-16 6-10 15.7 19.5 15 22.2 21.7 М16x1.5 16.2 
 MG-20 9-14 19.7 25 15 27.5 26.5 М20x1.5 20.5 
 MG-25 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-25 13-18 25 29.7 15 32.4 32.6 М25x1.5 25.4 
 MG-32 18-25 32 38.2 15 41.4 40.4 М32x1.5 32.5 
 MG-40 24-30 40 46.2 20 51.2 50.0 М40x1.5 40.5 
 MG-50 30-40 50 58.3 22 62.7 60.5 М50x1.5 50.5 
 MG-63 40-50 63 72 24 76 73.7 М63х1.5 64.0",127.48,https://vk.com/market-211813861_12288333,"Кабельный ввод MG-20 Предназначены для герметичного ввода-вывода кабелей и проводов в корпусах щитового электрооборудования
Материал корпуса: нейлон 6.6, самозатухающий, не содержит галогенов, устойчивый к UV-излучению
Материал уплотнителя: неопрен
Цвет: черный
Температура эксплуатации: от -40 °С до +100 °С
Тип резьбы: метрическая
Конструкция прижимной гайки имеет специальные стопорные засечки, предотвращающие саморазвинчивание
Степень защиты IP 68
Электрическая прочность: 60 кВ/мм
Удельное сопротивление: 1*1012 Ом см
Стойкие к синтетическим маслам и всем видам топлива
Маркировка размера ключа на крепежной гайке
Защитная мембрана предотвращает попадание пыли
Инструмент для монтажа отверстий: пресс 

 
 товарные позиции Размеры (мм) Вводная резьба Монтажное отверстие (мм) 
 D D1 D2 L1 S S1 
 MG-12 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-12 4.5-8 12 15.7 8 19 17 М12x1.5 12.5 
 MG-16 6-10 15.7 19.5 15 22.2 21.7 М16x1.5 16.2 
 MG-20 9-14 19.7 25 15 27.5 26.5 М20x1.5 20.5 
 MG-25 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-25 13-18 25 29.7 15 32.4 32.6 М25x1.5 25.4 
 MG-32 18-25 32 38.2 15 41.4 40.4 М32x1.5 32.5 
 MG-40 24-30 40 46.2 20 51.2 50.0 М40x1.5 40.5 
 MG-50 30-40 50 58.3 22 62.7 60.5 М50x1.5 50.5 
 MG-63 40-50 63 72 24 76 73.7 М63х1.5 64.0","https://sun9-30.userapi.com/impg/wxHebFdUKksLNpwlhyHx2h90S406u-_KOpJTkQ/HGWetKSERrk.jpg?size=0x400&quality=95&background=ffffff&crop=0.109,0,0.782,1&sign=827bc91d9bd62f037980498b09ffed78&c_uniq_tag=L1ET5Wp6-AqckAJJZYcKPnksmxs2mOjMz5cQIHzNXNI&type=market_thumb"
12288332,-211813861,Кабельный ввод MG-12,"Предназначены для герметичного ввода-вывода кабелей и проводов в корпусах щитового электрооборудования
Материал корпуса: нейлон 6.6, самозатухающий, не содержит галогенов, устойчивый к UV-излучению
Материал уплотнителя: неопрен
Цвет: черный
Температура эксплуатации: от -40 °С до +100 °С
Тип резьбы: метрическая
Конструкция прижимной гайки имеет специальные стопорные засечки, предотвращающие саморазвинчивание
Степень защиты IP 68
Электрическая прочность: 60 кВ/мм
Удельное сопротивление: 1*1012 Ом см
Стойкие к синтетическим маслам и всем видам топлива
Маркировка размера ключа на крепежной гайке
Защитная мембрана предотвращает попадание пыли
Инструмент для монтажа отверстий: пресс 

 
 товарные позиции Размеры (мм) Вводная резьба Монтажное отверстие (мм) 
 D D1 D2 L1 S S1 
 MG-12 4.5-8 12 15.7 8 19 17 М12x1.5 12.5 
 MG-16 6-10 15.7 19.5 15 22.2 21.7 М16x1.5 16.2 
 MG-20 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-20 9-14 19.7 25 15 27.5 26.5 М20x1.5 20.5 
 MG-25 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-25 13-18 25 29.7 15 32.4 32.6 М25x1.5 25.4 
 MG-32 18-25 32 38.2 15 41.4 40.4 М32x1.5 32.5 
 MG-40 24-30 40 46.2 20 51.2 50.0 М40x1.5 40.5 
 MG-50 30-40 50 58.3 22 62.7 60.5 М50x1.5 50.5 
 MG-63 40-50 63 72 24 76 73.7 М63х1.5 64.0",64.12,https://vk.com/market-211813861_12288332,"Кабельный ввод MG-12 Предназначены для герметичного ввода-вывода кабелей и проводов в корпусах щитового электрооборудования
Материал корпуса: нейлон 6.6, самозатухающий, не содержит галогенов, устойчивый к UV-излучению
Материал уплотнителя: неопрен
Цвет: черный
Температура эксплуатации: от -40 °С до +100 °С
Тип резьбы: метрическая
Конструкция прижимной гайки имеет специальные стопорные засечки, предотвращающие саморазвинчивание
Степень защиты IP 68
Электрическая прочность: 60 кВ/мм
Удельное сопротивление: 1*1012 Ом см
Стойкие к синтетическим маслам и всем видам топлива
Маркировка размера ключа на крепежной гайке
Защитная мембрана предотвращает попадание пыли
Инструмент для монтажа отверстий: пресс 

 
 товарные позиции Размеры (мм) Вводная резьба Монтажное отверстие (мм) 
 D D1 D2 L1 S S1 
 MG-12 4.5-8 12 15.7 8 19 17 М12x1.5 12.5 
 MG-16 6-10 15.7 19.5 15 22.2 21.7 М16x1.5 16.2 
 MG-20 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-20 9-14 19.7 25 15 27.5 26.5 М20x1.5 20.5 
 MG-25 /antivandalnye-shkafy/germetichnye-kabelnye-vvody/kabelnyy-vvod-mg-25 13-18 25 29.7 15 32.4 32.6 М25x1.5 25.4 
 MG-32 18-25 32 38.2 15 41.4 40.4 М32x1.5 32.5 
 MG-40 24-30 40 46.2 20 51.2 50.0 М40x1.5 40.5 
 MG-50 30-40 50 58.3 22 62.7 60.5 М50x1.5 50.5 
 MG-63 40-50 63 72 24 76 73.7 М63х1.5 64.0","https://sun9-61.userapi.com/impg/tGt6gigZQXh-blYa4RfSQ0P1vC5yVvE00pRcxA/PSyvaMxIQfg.jpg?size=0x400&quality=95&background=ffffff&crop=0.125,0,0.75,1&sign=4e2baa5b842a73681a5cfdc99df224aa&c_uniq_tag=BFmExquNC7SbPUXLFIFvbT2BzGOtD3fs4pV84qphTJ4&type=market_thumb"
12288331,-211813861,Зажим поддерживающий D6 для FTTH кабелей (4-8мм),"Зажим поддерживающий D6 предназначен для подвески плоского или круглого оптического кабеля диаметром от 4 до 8мм на опорах воздушных линий городского электрохозяйства (уличного освещения, наземного электротранспорта), элементах зданий и сооружений. 

Ознакомится со всем ассортиментом зажимов поддерживающих >>> /uzly-dlya-krepleniya/zajimy-podderjivayuschie",46.64,https://vk.com/market-211813861_12288331,"Зажим поддерживающий D6 для FTTH кабелей (4-8мм) Зажим поддерживающий D6 предназначен для подвески плоского или круглого оптического кабеля диаметром от 4 до 8мм на опорах воздушных линий городского электрохозяйства (уличного освещения, наземного электротранспорта), элементах зданий и сооружений. 

Ознакомится со всем ассортиментом зажимов поддерживающих >>> /uzly-dlya-krepleniya/zajimy-podderjivayuschie","https://sun9-48.userapi.com/impg/E95a_n4nl0vz5XRo0bBNGtxlvqyYA9xsYqc-pQ/lR7yOoIXUoM.jpg?size=0x400&quality=95&background=ffffff&crop=0.093,0,0.814,1&sign=a472f7166af6ceeaaa1143b20b1a2b19&c_uniq_tag=f1VIK4C9pE2KrZ4Jbm0zi06K8zn9rw5QPvTwYXK_F4U&type=market_thumb"
12288330,-211813861,Анкерный зажим ODWAC-22k,"Используется для подвески круглого кабеля сечением до 8мм на опорах линий связи, линий электропередач, столбах освещения, между зданиями и сооружениями на расстояние до 50 метров. 

Особенности: 

- Зажим ODWAC отличается повышенной гибкостью и проходимостью в труднодоступных местах и изгибах, его рекомендуется использовать для всех участков кабельной трассы при практически любых углах поворота трассы. 
- Состав натяжного зажима обеспечивает прочное крепление кабелей. 
- Возможна установа через скобу на траверсу, кронштейн UPB или CA 1500, либо непосредственно на крюк. 
- Выдерживает пролёты до 50 метров. 

Характеристики: 

- Длина петли (внутри) - 100 мм 
- Максимальный размер сечения кабеля - 8 мм 
- Материал петли - хромированная сталь 
- Материал остальных частей - оцинкованная сталь 
- Максимальная рабочая нагрузка - 0.88 кН 
- Максимальная разрушающая нагрузка - 2.2 кН 
- Размер корпуса с клином - 18 х 21 х 80 мм 
- Температура эксплуатации от -50 до +50°C 
- Вес - 40 г",42.14,https://vk.com/market-211813861_12288330,"Анкерный зажим ODWAC-22k Используется для подвески круглого кабеля сечением до 8мм на опорах линий связи, линий электропередач, столбах освещения, между зданиями и сооружениями на расстояние до 50 метров. 

Особенности: 

- Зажим ODWAC отличается повышенной гибкостью и проходимостью в труднодоступных местах и изгибах, его рекомендуется использовать для всех участков кабельной трассы при практически любых углах поворота трассы. 
- Состав натяжного зажима обеспечивает прочное крепление кабелей. 
- Возможна установа через скобу на траверсу, кронштейн UPB или CA 1500, либо непосредственно на крюк. 
- Выдерживает пролёты до 50 метров. 

Характеристики: 

- Длина петли (внутри) - 100 мм 
- Максимальный размер сечения кабеля - 8 мм 
- Материал петли - хромированная сталь 
- Материал остальных частей - оцинкованная сталь 
- Максимальная рабочая нагрузка - 0.88 кН 
- Максимальная разрушающая нагрузка - 2.2 кН 
- Размер корпуса с клином - 18 х 21 х 80 мм 
- Температура эксплуатации от -50 до +50°C 
- Вес - 40 г","https://sun9-29.userapi.com/impg/x5mXhchCuxHZG9oZCr9FsAy7IUm6xyghRrPHaQ/HSUVdtU2pMs.jpg?size=0x400&quality=95&background=ffffff&crop=0.084,0,0.833,1&sign=c9bf231b83e30e52f71cdc2fbc9f91df&c_uniq_tag=D7xUO7LnsfBUplW4sV_Y83QE5AQxcRSqIhVCXiqgJo4&type=market_thumb"
12288320,-211813861,Хомут nylon (морозостойкий),"Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.",467.35,https://vk.com/market-211813861_12288320,"Хомут nylon (морозостойкий) Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.","https://sun9-71.userapi.com/impg/8kU_shb9myM0CZMNcaUhOkkOXEESG4vLo_YPQg/aSRODoNjFUo.jpg?size=333x0&quality=95&background=ffffff&crop=0,0.051,1,0.898&sign=0700158fb70effc7b70d1e44b05d0535&c_uniq_tag=ps_P1-lXHE8IM5kwODMUGhUYp0GyrLZWmDlD69SbRLg&type=market_thumb"
12288318,-211813861,Хомут nylon (морозостойкий),"Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.",231.34,https://vk.com/market-211813861_12288318,"Хомут nylon (морозостойкий) Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.","https://sun9-71.userapi.com/impg/8kU_shb9myM0CZMNcaUhOkkOXEESG4vLo_YPQg/aSRODoNjFUo.jpg?size=333x0&quality=95&background=ffffff&crop=0,0.051,1,0.898&sign=0700158fb70effc7b70d1e44b05d0535&c_uniq_tag=ps_P1-lXHE8IM5kwODMUGhUYp0GyrLZWmDlD69SbRLg&type=market_thumb"
12288317,-211813861,Хомут nylon (морозостойкий),"Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.",151.39,https://vk.com/market-211813861_12288317,"Хомут nylon (морозостойкий) Назначение: 

Хомуты кабельные (стяжки) применяются как один из наиболее быстрых, удобных и экономически выгодных способов бандажирования, крепления и маркировки проводов и кабелей при проведении электромонтажных работ. Обеспечивают прочную и надежную связку, облегчая монтаж и сокращая время работы. 

Прочность, простота монтажа, широкая цветовая гамма позволяет использовать их для разнообразных целей. Описание: 

В зависимости от типа кабельные стяжки (хомуты) различаются по размерам, и, соответственно, по величине максимальной нагрузки, которую они способны выдержать. По длине кабельные стяжки (хомуты) могут варьировать от 60 мм. до 1219 мм. Это позволяет проводить работы с пучками проводов различных диаметров. Ширина кабельной стяжки (хомута) определяет величину максимальной нагрузки, которую он способен выдержать. 

Материал - нейлон.
Температурный диапазон от –55°С до +85°С. Монтаж при низких температурах: 

При монтаже в условиях низких температур необходимо предварительно выдержать упаковку при температуре не ниже +20°С в течении 2 часов.
Вскрыть упаковку только перед использованием, после использования плотно запечатать для сохранения свойств оставшейся продукции. 

Цена указана за упаковку.","https://sun9-71.userapi.com/impg/8kU_shb9myM0CZMNcaUhOkkOXEESG4vLo_YPQg/aSRODoNjFUo.jpg?size=333x0&quality=95&background=ffffff&crop=0,0.051,1,0.898&sign=0700158fb70effc7b70d1e44b05d0535&c_uniq_tag=ps_P1-lXHE8IM5kwODMUGhUYp0GyrLZWmDlD69SbRLg&type=market_thumb"
12288315,-211813861,"Патч-корд NetLink UTP 5e кат. литой, белый","Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м",189.75,https://vk.com/market-211813861_12288315,"Патч-корд NetLink UTP 5e кат. литой, белый Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м","https://sun9-19.userapi.com/impg/aOpG5bkWlimbmKYa4X49NzMnSJzQ3AEZ2eujew/O2hkqYsgoBQ.jpg?size=0x400&quality=95&background=ffffff&crop=0.084,0,0.833,1&sign=eb48fe1acdc06daa61bb2569c14813d0&c_uniq_tag=iHT3YhlfV_zjbD7HspUY6uNzrNufNLpiz8KYLMyXs5o&type=market_thumb"
12288314,-211813861,"Патч-корд NetLink UTP 5e кат. литой, белый","Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м",143.48,https://vk.com/market-211813861_12288314,"Патч-корд NetLink UTP 5e кат. литой, белый Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м","https://sun9-19.userapi.com/impg/aOpG5bkWlimbmKYa4X49NzMnSJzQ3AEZ2eujew/O2hkqYsgoBQ.jpg?size=0x400&quality=95&background=ffffff&crop=0.084,0,0.833,1&sign=eb48fe1acdc06daa61bb2569c14813d0&c_uniq_tag=iHT3YhlfV_zjbD7HspUY6uNzrNufNLpiz8KYLMyXs5o&type=market_thumb"
12288310,-211813861,"Патч-корд NetLink UTP 5e кат. литой, белый","Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м",64.99,https://vk.com/market-211813861_12288310,"Патч-корд NetLink UTP 5e кат. литой, белый Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,3; 0,5; 1; 2; 3 м","https://sun9-19.userapi.com/impg/aOpG5bkWlimbmKYa4X49NzMnSJzQ3AEZ2eujew/O2hkqYsgoBQ.jpg?size=0x400&quality=95&background=ffffff&crop=0.084,0,0.833,1&sign=eb48fe1acdc06daa61bb2569c14813d0&c_uniq_tag=iHT3YhlfV_zjbD7HspUY6uNzrNufNLpiz8KYLMyXs5o&type=market_thumb"
12288295,-211813861,"Патч-корд NetLink UTP 5e кат. литой, желтый","Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,5м",41.8,https://vk.com/market-211813861_12288295,"Патч-корд NetLink UTP 5e кат. литой, желтый Шнуры коммутационные или медные патчкорды , отвечают требованиям стандартов TIA/EIA-568, ISO/IEC 11801,ГОСТ Р 54429 и EN 50173 для компонентов локальных вычислительных сетей cat.5e (частотная полоса пропускания - 100 МГц). Оконеченые с двух сторон по стандарту T568B. В конструкции коннекторов предусмотренны специальные выступы облегчающими перекоммутацию и монтаж, а также защищающие язычок коннектора от повреждений. 

Коммутационный шнур (patching cord, патч-корд) - это отрезок многожильного кабеля симметричной парной скрутки оконеченного в заводских условиях коннекторами 8P8C/RJ45 по технолигии ""горячей посадки"", что значительно повышает надежность и срок службы патч-корда по сравнению с кабелем оконеченными при помощи ""обжимки"" в полевых условиях. 

Широко применяются для соединения линий связи с активным и пассивным сетевым оборудованием, подключением терминалов на рабочих местах и прочей сетевой коммутации. 

 Характеристики 

- Разъемы: RJ-45 (m) — RJ-45 (m) 
- Скорость передачи данных: 5E 
- Тип экранирования: UTP 
- Длина: 0,5м","https://sun9-8.userapi.com/impg/5y0IHE5PZK53g3k61P1ZtFx74KOfuWzP0WN55A/_ajL3BuZ7ag.jpg?size=0x400&quality=95&background=ffffff&crop=0.084,0,0.833,1&sign=d4361c5fcaa1352353a064781f4dbffb&c_uniq_tag=-46vyL5O1yq-6kGcNS_l2DoBWJCHZoJOWqSpDelq2IM&type=market_thumb"
